Height,Weight,Age,Gender
150,55,25,Female
154,89,34,Female
177,57,29,Male
189,79,34,Male
170,83,29,Female
157,60,26,Female
138,86,20,Male
159,56,29,Male
175,56,37,Female
157,71,33,Male
190,81,20,Male
191,51,28,Male
141,79,18,Female
179,52,24,Female
176,74,27,Male
161,60,32,Male
156,103,38,Male
145,80,37,Female
144,64,21,Female
146,71,29,Male
147,69,38,Male
141,64,26,Female
153,82,19,Male
179,64,18,Female
141,57,21,Male
155,62,20,Male
190,82,27,Female
178,89,39,Female
181,96,36,Female
185,88,39,Female
183,60,18,Male
144,82,20,Female
175,103,30,Male
149,56,23,Female
139,76,28,Male
189,50,40,Male
188,95,29,Female
167,71,25,Female
166,94,31,Male
160,74,27,Female
186,73,35,Male
173,56,36,Male
152,70,35,Male
171,83,38,Male
191,90,36,Male
157,104,18,Male
151,105,37,Male
148,100,40,Female
164,83,28,Female
185,90,25,Female
186,61,38,Female
158,79,38,Female
176,102,36,Female
156,95,40,Female
187,89,27,Female
155,91,21,Male
173,64,25,Male
140,60,27,Male
165,100,36,Male
179,48,33,Female
189,65,24,Male
172,55,37,Male
168,81,35,Female
172,84,38,Male
183,80,39,Male
155,55,29,Female
170,102,22,Female
141,65,24,Male
162,51,21,Female
160,105,25,Female
159,89,28,Female
167,78,20,Female
163,64,26,Female
156,71,30,Female
162,85,32,Male
184,76,31,Female
171,66,25,Female
152,86,35,Female
179,66,18,Female
164,66,37,Male
175,65,23,Male
143,83,31,Male
183,103,22,Female
144,83,35,Female
161,68,33,Male
152,50,21,Female
155,64,26,Female
157,96,22,Male
187,87,26,Female
152,100,31,Female
190,84,24,Male
162,52,38,Female
173,99,39,Male
183,103,35,Female
150,96,31,Female
144,88,37,Female
144,60,24,Male
153,50,29,Female
176,86,27,Female
165,104,24,Male
138,67,35,Male
176,52,33,Female
187,70,34,Male
170,49,28,Male
175,105,36,Female
151,57,27,Female
154,79,20,Female
158,104,22,Male
190,61,26,Male
141,104,32,Female
147,85,23,Male
188,55,30,Female
189,53,26,Female
167,93,32,Male
162,88,27,Male
160,83,23,Female
143,71,35,Male
173,99,38,Male
150,53,36,Female
163,72,22,Female
180,80,29,Male
149,97,33,Female
147,76,25,Male
145,59,25,Female
148,88,19,Female
190,87,22,Female
147,51,20,Male
137,91,33,Female
145,62,32,Female
175,98,39,Male
159,58,34,Male
166,66,22,Male
147,90,18,Male
157,83,27,Male
175,59,27,Male
166,83,33,Male
140,73,31,Female
147,75,29,Female
156,84,33,Female
163,48,20,Female
159,60,19,Male
155,54,34,Male
155,97,19,Female
164,75,21,Male
149,65,38,Male
145,59,34,Male
180,82,21,Female
191,49,40,Female
161,56,34,Female
163,59,21,Male
169,67,32,Male
190,83,28,Male
161,79,21,Female
158,68,27,Male
170,91,29,Female
144,99,18,Female
156,52,26,Female
141,74,36,Female
173,102,35,Female
168,85,19,Female
144,86,33,Male
151,82,18,Female
149,102,39,Male
155,67,22,Male
191,68,39,Male
169,81,29,Male
142,79,32,Male
141,85,40,Female
171,73,37,Male
189,66,32,Male
160,105,34,Male
173,56,40,Female
180,63,36,Male
160,97,40,Female
168,98,33,Male
142,90,20,Male
181,93,29,Male
190,97,34,Male
181,104,33,Female
163,87,40,Female
177,95,31,Male
138,80,33,Female
174,94,35,Female
174,81,26,Male
155,71,39,Female
183,61,37,Male
149,66,30,Female
139,70,21,Female
137,53,18,Male
185,63,22,Female
172,93,18,Female
153,95,32,Female
141,80,25,Male
189,72,21,Female
185,74,32,Female
177,67,20,Male
175,48,30,Female
160,51,40,Female
165,90,37,Male
152,63,21,Male
157,92,30,Male
151,53,32,Female
168,71,20,Female
152,48,31,Male
167,99,40,Female
146,104,29,Male
153,56,36,Female
185,50,31,Female
168,77,24,Female
154,101,21,Male
164,89,30,Female
152,62,33,Male
188,79,30,Female
149,78,38,Female
171,85,33,Female
174,59,37,Female
190,90,22,Male
175,71,36,Female
183,63,27,Male
158,52,31,Male
157,85,22,Female
188,73,28,Female
175,69,28,Male
152,86,20,Male
142,97,33,Female
139,70,39,Male
151,60,22,Male
185,68,19,Male
154,73,29,Male
176,89,29,Female
186,68,33,Female
190,94,37,Male
181,79,20,Female
187,68,19,Male
165,89,40,Female
165,103,23,Male
157,66,24,Female
167,104,21,Female
143,96,29,Female
187,74,37,Male
149,103,26,Female
142,104,34,Female
168,93,28,Male
141,82,35,Male
176,77,22,Female
188,81,38,Female
167,101,20,Female
137,84,24,Female
161,79,20,Female
151,91,31,Female
183,100,28,Male
182,62,33,Female
172,61,26,Female
137,69,21,Male
146,79,34,Male
143,76,33,Male
184,100,23,Female
190,60,27,Male
143,88,38,Female
187,70,18,Female
188,66,33,Female
143,104,32,Male
145,72,28,Female
165,87,32,Female
166,73,28,Male
189,49,21,Male
172,87,32,Male
138,66,32,Male
163,75,37,Female
152,73,20,Female
166,86,28,Male
158,48,19,Male
181,58,27,Male
181,56,19,Female
186,89,40,Male
139,103,35,Male
140,85,27,Male
144,72,25,Male
179,102,30,Female
137,90,27,Female
178,86,38,Female
185,55,32,Male
186,61,30,Male
180,61,40,Female
160,90,32,Female
152,64,31,Male
183,92,31,Female
149,65,32,Male
173,94,29,Female
185,88,31,Male
186,79,19,Male
190,54,19,Male
184,100,21,Female
155,79,35,Male
185,63,28,Male
166,105,30,Female
161,86,40,Female
146,83,39,Male
173,105,25,Male
178,60,27,Female
156,61,39,Female
150,63,34,Female
171,87,25,Female
167,54,33,Female
138,77,38,Male
149,62,38,Female
164,66,19,Female
161,78,38,Male
154,66,38,Male
163,104,28,Female
155,87,26,Male
181,105,38,Female
147,48,31,Male
145,48,28,Male
175,95,25,Female
144,74,21,Female
155,92,33,Male
145,77,21,Male
168,48,38,Female
158,79,19,Female
157,95,33,Female
175,63,27,Female
175,64,38,Female
162,105,22,Female
176,79,29,Male
146,75,29,Male
152,69,20,Male
183,91,28,Female
168,48,25,Male
138,50,34,Male
191,96,18,Female
138,73,39,Female
149,93,19,Female
179,92,24,Female
152,51,20,Female
174,74,36,Female
153,80,25,Female
187,104,40,Female
188,98,34,Male
187,72,25,Female
179,105,24,Female
176,87,18,Female
191,92,36,Female
182,84,32,Female
191,50,26,Female
163,54,25,Female
164,101,25,Female
178,65,20,Female
159,50,28,Female
137,93,39,Male
163,68,28,Male
146,88,26,Male
152,99,25,Male
181,64,22,Male
163,95,24,Female
158,89,21,Female
147,82,23,Female
161,48,36,Male
159,83,29,Female
168,74,18,Male
156,49,19,Female
154,55,33,Female
144,66,19,Female
138,85,34,Female
166,78,23,Female
145,60,36,Male
162,99,30,Female
169,76,32,Female
146,85,28,Female
184,52,37,Male
181,93,26,Female
160,65,26,Male
149,93,28,Male
154,56,35,Female
186,63,31,Male
155,49,40,Male
170,81,29,Female
188,84,29,Female
178,51,20,Male
183,51,18,Male
176,103,21,Female
179,92,32,Male
187,78,28,Female
145,51,38,Male
183,103,19,Female
155,102,29,Female
175,72,21,Female
185,74,33,Male
180,71,29,Male
149,76,35,Male
171,60,29,Female
141,98,38,Female
146,66,32,Male
161,52,37,Male
144,74,33,Male
139,65,33,Male
184,85,40,Male
162,74,23,Male
182,77,33,Female
167,77,26,Female
145,105,40,Female
173,96,25,Female
140,100,29,Female
176,56,18,Male
185,94,23,Female
183,63,19,Female
172,82,27,Male
167,101,24,Female
164,50,18,Male
159,81,19,Male
168,99,26,Female
187,50,34,Male
168,66,27,Female
166,67,27,Male
143,51,30,Male
143,101,29,Female
190,64,26,Male
151,76,40,Female
184,56,36,Male
180,52,35,Male
180,98,35,Male
163,67,33,Female
140,95,20,Male
181,95,27,Female
146,82,25,Female
191,95,37,Female
166,100,27,Female
157,74,40,Female
176,75,39,Male
152,50,21,Female
152,90,29,Female
172,56,32,Male
160,86,33,Male
146,97,29,Male
185,58,31,Female
170,72,24,Female
143,62,22,Male
158,95,18,Male
176,60,36,Female
141,101,33,Male
182,51,28,Female
173,67,36,Male
183,55,28,Male
148,67,22,Female
160,85,26,Male
187,95,40,Male
167,72,31,Male
191,60,29,Female
180,49,18,Male
170,90,32,Male
137,74,24,Male
174,59,25,Female
146,56,37,Female
169,79,34,Male
168,74,33,Male
143,48,22,Male
176,51,28,Female
188,91,34,Male
138,67,20,Male
183,70,37,Male
151,84,18,Male
144,90,32,Male
151,86,30,Male
154,75,35,Male
164,84,20,Male
180,83,31,Male
166,62,38,Male
183,89,22,Male
153,105,22,Female
152,92,20,Female
154,63,18,Male
149,66,27,Male
177,90,36,Male
163,56,33,Male
172,84,34,Female
146,67,24,Female
189,53,38,Female
176,52,22,Female
150,99,32,Male
164,99,31,Male
185,76,19,Male
180,89,37,Female
178,73,21,Female
138,101,21,Female
149,60,27,Male
171,88,40,Female
142,104,31,Female
179,79,18,Male
155,90,19,Female
162,90,23,Male
144,105,31,Female
154,67,29,Female
148,78,27,Female
153,62,36,Male
181,81,26,Female
184,81,22,Female
155,82,33,Female
144,104,33,Male
151,61,38,Female
173,54,26,Male
170,53,20,Female
146,85,26,Female
163,77,39,Male
166,49,35,Male
146,90,30,Male
145,95,27,Male
186,73,39,Male
158,55,32,Male
183,69,22,Male
165,56,21,Female
145,54,26,Female
147,66,33,Male
165,57,26,Female
188,74,22,Male
156,53,33,Male
159,81,25,Female
142,102,29,Female
188,100,39,Male
160,56,23,Female
143,78,38,Male
187,77,22,Male
137,101,26,Male
179,52,18,Female
144,98,21,Male
180,102,19,Male
175,92,28,Male
152,103,40,Male
144,105,27,Male
189,88,35,Male
158,60,24,Female
169,82,28,Male
188,105,21,Male
178,52,20,Female
163,50,27,Male
187,82,37,Male
150,79,25,Male
173,96,37,Male
187,81,24,Male
185,66,35,Female
147,55,38,Male
166,85,32,Female
142,54,20,Female
173,66,30,Female
166,48,18,Female
185,75,23,Female
163,48,23,Female
175,92,20,Female
168,65,35,Female
137,51,22,Male
187,89,34,Female
182,56,40,Female
154,81,37,Male
152,72,38,Female
149,86,37,Male
182,103,28,Male
179,86,31,Female
155,77,29,Female
188,103,24,Female
141,101,32,Female
152,50,35,Male
173,49,30,Male
173,95,36,Female
187,76,35,Female
161,66,26,Female
183,55,37,Male
160,91,31,Male
164,53,23,Male
181,78,38,Female
159,63,36,Male
158,83,30,Male
172,76,30,Male
139,96,33,Female
171,105,32,Male
152,81,33,Male
139,104,36,Male
148,65,18,Male
141,49,35,Female
182,54,20,Female
174,82,32,Male
181,99,23,Male
151,99,27,Male
167,72,28,Female
149,96,37,Female
185,71,31,Female
151,50,23,Male
170,105,19,Male
159,98,24,Female
168,51,19,Female
147,54,28,Male
156,65,22,Female
153,104,40,Female
173,69,32,Male
188,75,35,Male
162,53,40,Female
157,79,31,Male
175,50,40,Male
191,74,26,Male
156,91,27,Female
158,53,18,Female
157,56,36,Female
172,87,29,Male
150,81,40,Female
170,89,23,Male
160,92,30,Male
141,90,37,Male
168,60,33,Male
189,89,25,Male
178,103,21,Male
154,103,19,Male
177,53,32,Female
154,60,25,Male
181,91,28,Female
150,53,24,Female
154,54,37,Female
158,98,32,Female
190,88,38,Female
175,91,24,Male
162,61,35,Male
174,98,39,Male
141,105,33,Male
191,52,36,Male
159,67,31,Male
149,102,31,Female
186,49,30,Male
161,73,19,Male
154,53,38,Female
172,100,28,Male
189,76,34,Male
149,86,36,Male
191,72,22,Female
150,50,24,Male
152,69,33,Female
178,52,24,Male
154,78,22,Female
163,84,33,Male
180,89,40,Female
146,64,24,Male
182,86,30,Female
181,92,37,Female
137,78,34,Female
155,63,30,Male
184,53,28,Female
191,87,33,Female
140,68,26,Male
159,89,25,Male
181,56,21,Female
181,92,36,Male
166,104,25,Female
148,48,28,Male
177,102,34,Female
139,98,29,Female
164,104,18,Female
153,101,33,Male
175,72,28,Female
175,81,19,Male
189,50,34,Female
164,64,40,Male
138,98,25,Female
145,73,35,Female
167,74,22,Female
137,90,27,Male
190,105,35,Female
160,55,29,Female
171,59,33,Male
143,92,37,Female
165,90,38,Female
138,100,18,Male
163,68,24,Male
138,84,33,Female
170,61,18,Male
158,56,31,Female
140,73,28,Female
151,84,40,Female
143,60,19,Female
165,97,20,Male
159,72,34,Female
181,100,38,Male
137,93,29,Male
148,50,30,Male
164,55,19,Male
180,85,34,Male
138,100,30,Male
142,64,28,Male
175,104,22,Male
146,61,31,Male
162,104,34,Female
182,67,35,Female
185,65,38,Female
148,52,33,Male
181,59,33,Female
184,68,33,Female
173,49,36,Male
158,77,31,Male
145,101,18,Male
142,94,37,Male
152,95,36,Male
177,102,33,Female
166,79,21,Female
185,98,27,Male
172,78,36,Male
172,77,23,Female
149,84,23,Female
138,97,19,Female
162,63,18,Male
191,57,33,Female
155,87,39,Female
189,61,18,Male
172,96,27,Female
173,99,40,Female
167,87,18,Male
159,83,40,Male
171,54,21,Male
137,61,25,Female
180,64,34,Female
171,52,40,Female
150,95,23,Female
168,63,38,Male
160,71,28,Female
144,54,19,Male
166,74,34,Male
163,51,24,Male
190,53,35,Female
191,74,33,Female
176,84,22,Male
153,103,19,Male
166,78,31,Male
166,91,39,Male
161,48,33,Female
139,103,27,Male
162,103,22,Male
177,75,35,Male
189,57,37,Male
165,60,25,Female
190,102,39,Male
146,69,18,Male
146,62,32,Female
154,98,39,Male
170,62,24,Female
146,55,23,Male
164,100,37,Male
145,74,26,Male
140,54,32,Female
143,55,25,Male
158,104,37,Female
152,55,35,Female
190,84,24,Male
153,88,21,Male
147,91,38,Female
142,58,34,Female
140,62,25,Female
154,66,23,Male
178,96,40,Male
176,104,34,Female
157,60,22,Male
187,55,26,Male
180,60,37,Female
141,62,36,Male
157,76,23,Female
173,72,35,Female
172,62,38,Female
159,72,38,Male
142,79,26,Male
166,100,40,Male
151,49,35,Female
161,89,31,Male
170,76,29,Male
179,59,37,Female
159,58,33,Male
165,102,33,Male
184,88,31,Male
151,105,22,Female
165,50,21,Male
185,94,19,Female
173,75,32,Male
142,92,30,Male
170,73,21,Female
172,55,27,Female
191,65,33,Male
150,49,23,Female
188,73,32,Male
188,89,22,Male
149,73,33,Female
149,81,33,Female
189,99,38,Female
174,59,26,Male
164,63,21,Female
141,96,18,Female
159,81,29,Male
162,74,24,Female
177,67,19,Female
155,90,27,Male
177,95,20,Female
147,100,35,Male
189,96,38,Female
146,62,20,Male
162,69,22,Male
191,52,32,Female
138,89,32,Female
147,65,31,Female
152,71,40,Female
174,68,24,Male
182,64,32,Male
178,66,27,Male
146,52,35,Male
143,53,36,Male
173,72,36,Male
160,67,38,Female
137,49,26,Male
173,97,27,Male
148,100,40,Female
138,73,28,Male
173,66,26,Male
143,81,33,Male
169,48,36,Male
180,67,37,Female
147,85,33,Male
151,70,23,Male
141,57,28,Female
144,66,21,Male
177,76,33,Male
189,76,32,Female
152,89,21,Male
187,93,30,Male
187,100,19,Male
153,53,19,Female
142,85,33,Female
174,88,35,Male
174,51,21,Male
172,53,29,Male
151,76,26,Male
166,81,20,Male
172,91,30,Male
158,96,27,Male
176,104,40,Female
180,82,19,Female
191,79,36,Female
148,49,27,Female
179,59,30,Male
164,69,21,Female
142,83,19,Male
155,85,22,Female
150,57,25,Female
178,78,21,Female
167,81,35,Female
142,99,28,Male
141,70,20,Male
141,59,18,Male
146,105,30,Female
149,64,29,Male
159,86,22,Male
185,73,38,Female
179,88,18,Female
181,51,19,Male
172,82,29,Male
181,83,25,Male
137,57,28,Female
164,48,20,Male
145,57,25,Female
184,48,34,Male
139,65,23,Male
141,99,38,Male
153,98,24,Male
186,95,23,Female
154,71,28,Female
185,62,39,Male
175,62,30,Male
152,73,37,Female
153,79,22,Female
185,58,24,Male
158,76,20,Female
160,89,18,Female
189,88,34,Male
184,88,32,Female
139,63,34,Female
150,104,29,Female
173,104,25,Male
158,48,37,Female
191,51,33,Male
157,103,31,Female
160,80,38,Male
159,99,33,Male
159,51,22,Female
172,105,30,Female
190,84,30,Female
168,95,23,Male
152,61,18,Male
141,105,33,Female
138,59,29,Male
188,93,25,Male
185,104,32,Female
173,83,37,Male
153,99,32,Female
148,61,22,Female
174,78,30,Female
172,54,20,Female
178,89,39,Female
143,87,31,Female
180,101,40,Male
181,73,26,Male
187,92,31,Male
186,72,21,Female
139,85,30,Male
152,52,31,Male
162,102,20,Female
149,76,36,Female
172,85,26,Female
160,49,34,Male
149,76,35,Male
143,92,39,Male
167,84,36,Male
145,93,24,Male
153,71,31,Female
189,79,21,Female
169,52,24,Male
171,95,18,Female
147,71,21,Male
145,82,19,Female
181,95,27,Male
176,67,31,Female
152,103,21,Female
147,74,32,Male
183,64,23,Female
142,51,19,Male
175,71,35,Female
159,56,19,Female
137,72,23,Female
177,56,26,Male
141,79,37,Male
158,49,25,Male
187,92,39,Female
141,77,26,Female
141,96,29,Male
186,48,27,Female
175,93,29,Male
145,88,25,Female
176,65,35,Male
151,72,24,Male
148,101,18,Male
168,95,19,Male
170,54,19,Male
164,100,34,Female
144,55,24,Female
151,101,26,Male
151,99,40,Female
175,98,34,Male
173,51,38,Male
139,53,28,Female
148,83,25,Male
179,63,30,Male
188,92,31,Male
173,68,40,Female
179,69,19,Male
146,101,18,Female
142,57,37,Male
183,77,34,Male
177,69,31,Female
157,85,37,Female
145,78,33,Male
141,60,40,Male
174,78,32,Female
164,98,19,Female
160,100,35,Male
167,105,39,Female
141,50,38,Female
186,55,26,Male
181,97,35,Female
164,94,39,Female
188,85,31,Male
182,66,25,Male
171,101,21,Male
143,83,33,Female
162,48,30,Female
186,80,38,Female
164,88,34,Female
165,91,23,Male
173,69,22,Male
144,70,37,Male
171,61,30,Male
150,75,25,Female
178,50,38,Female
182,92,31,Female
147,49,30,Female
168,84,35,Female
191,87,39,Male
174,75,30,Female
181,54,25,Male
184,69,23,Female
137,64,28,Male
182,98,21,Female
155,51,20,Female
148,53,36,Female
156,66,39,Female
172,99,32,Female
189,58,22,Male
177,64,25,Female
140,104,40,Male
160,73,38,Female
146,100,18,Female
157,51,38,Male
143,81,24,Male
173,82,28,Female
185,77,32,Male
183,83,23,Male
151,91,28,Male
159,101,37,Male
169,77,22,Male
148,51,29,Male
137,80,39,Female
160,105,18,Male
184,67,32,Female
142,86,26,Male
164,89,34,Male
154,48,23,Female
168,52,19,Male
157,53,24,Female
164,54,19,Female
184,102,30,Male
189,50,31,Male
140,74,37,Male
168,59,27,Female
182,64,36,Female
145,79,21,Male
153,50,26,Male
170,75,37,Female
167,88,21,Male
188,61,21,Female
179,70,40,Female
153,62,38,Male
145,81,40,Female
178,48,19,Female
151,63,28,Male
173,75,34,Female
187,75,30,Male
150,100,22,Female
177,77,27,Female
166,83,40,Female
144,79,35,Female
176,92,31,Male
182,59,24,Female
169,65,24,Female
155,73,37,Female
152,71,24,Male
143,74,23,Male
188,60,29,Male
153,69,34,Female
151,73,25,Male
152,62,20,Male
146,96,20,Female
143,100,24,Female
161,77,28,Female
151,51,33,Female
176,99,30,Female
171,102,25,Male
178,99,24,Male
147,66,18,Female
169,85,36,Male
188,59,27,Female
149,48,19,Female
184,51,36,Female
168,86,35,Female
166,104,18,Female
182,94,21,Male
172,95,33,Male
188,85,29,Male
155,50,21,Female
157,65,24,Female
191,105,23,Female
185,68,31,Female
167,53,39,Male
168,104,25,Female
186,103,18,Female
170,79,31,Female
171,105,38,Male
157,63,18,Male
184,50,36,Female
145,74,34,Female
173,82,27,Female
184,60,40,Male
151,76,27,Female
163,56,31,Female
142,93,18,Male
153,72,31,Male
190,90,30,Female
183,83,34,Male
169,82,28,Male
189,95,31,Female
166,76,37,Female
168,52,25,Female
177,48,34,Female
137,55,30,Male
181,97,35,Male
138,90,21,Male
169,82,38,Male
160,103,37,Male
158,99,18,Female
180,63,35,Female
182,64,23,Female
164,70,21,Female
146,66,20,Male
183,82,37,Female
171,60,32,Male
155,69,27,Male
187,63,31,Female
169,64,25,Male
147,76,36,Female
169,62,36,Male
145,94,40,Female
148,54,26,Female
147,80,27,Female
158,58,18,Female
164,82,22,Female
185,69,27,Male
178,101,21,Male
186,67,38,Female
177,103,27,Male
137,72,18,Female
161,98,30,Male
142,77,27,Female
165,87,40,Male
151,90,29,Male
157,104,40,Male
173,55,19,Female
187,81,26,Male
187,75,34,Female
153,70,40,Female
161,74,35,Male
151,99,36,Male
186,93,18,Male
153,53,39,Male
163,100,39,Female
150,50,39,Male
162,81,40,Male
156,99,33,Female
138,76,32,Female
141,52,39,Male
181,56,24,Male
139,74,39,Male
161,66,37,Male
163,78,21,Female
138,60,32,Male
162,104,31,Male
167,100,37,Female
140,53,27,Female
177,64,29,Male
167,66,28,Male
161,94,20,Female
144,82,37,Female
177,82,19,Female
168,76,27,Male
180,84,37,Male
177,62,31,Male
181,66,22,Male
165,75,39,Male
166,51,40,Male
186,69,23,Female
178,78,38,Female
179,77,34,Male
184,91,33,Female
147,57,26,Female
152,55,21,Female
189,77,26,Male
156,92,39,Female
173,84,33,Female
170,77,18,Female
142,49,25,Female
137,91,21,Female
164,67,40,Male
159,70,26,Male
186,61,20,Female
153,51,27,Female
166,97,30,Female
158,82,32,Female
173,73,29,Female
138,90,19,Male
186,105,32,Male
181,70,20,Male
154,74,40,Male
145,53,30,Male
190,94,29,Male
159,64,33,Male
153,80,38,Female
160,75,22,Male
178,67,29,Male
163,92,37,Female
140,97,36,Male
169,101,29,Female
142,90,20,Female
155,97,18,Male
141,63,23,Male
165,95,40,Male
156,105,26,Female
151,52,24,Female
189,104,27,Male
183,62,36,Female
181,94,20,Female
146,84,38,Female
156,79,29,Female
166,65,21,Female
165,104,20,Female
159,54,25,Male
180,63,18,Female
167,97,27,Male
182,79,31,Male
157,84,38,Male
160,105,38,Female
178,51,26,Male
153,98,40,Female
170,104,32,Male
155,63,32,Female
160,66,35,Female
184,83,25,Female
138,87,38,Female
142,48,34,Male
173,89,39,Female
167,52,21,Male
151,89,25,Female
150,80,27,Male
172,103,18,Female
160,105,18,Male
168,92,40,Male
189,86,34,Female
167,89,19,Male
138,62,40,Male
165,94,33,Female
151,81,35,Female
160,59,36,Male
152,55,33,Male
165,51,35,Female
158,103,34,Male
141,102,35,Male
160,99,33,Female
179,69,29,Male
160,62,34,Female
178,59,26,Female
158,78,38,Female
148,76,34,Female
144,58,20,Female
151,104,32,Male
175,59,34,Female
156,69,30,Male
144,70,28,Male
